Time (s) - Voltage,Voltage (V) - Voltage
0.706,-0.966541906
0.706,-0.770566292
0.706,-0.426972683
0.706,-0.001934664
0.707,0.423103356
0.707,0.769242103
0.707,0.967762854
0.707,0.980488544
0.707,0.809964308
0.707,0.484186664
0.707,0.066784058
0.707,-0.363344237
0.707,-0.724753811
0.707,-0.946180803
0.708,-0.989448147
0.708,-0.84437529
0.708,-0.536413611
0.708,-0.129191556
0.708,0.308572153
0.708,0.680162278
0.708,0.927040649
0.708,0.998304509
0.708,0.876137892
0.708,0.591082454
0.709,0.191495812
0.709,-0.243722759
0.709,-0.633128849
0.709,-0.900368322
0.709,-0.99708356
0.709,-0.905458598
0.709,-0.638219124
0.709,-0.251358172
0.709,0.183860399
0.709,0.580901902
0.71,0.873592754
0.71,0.995759371
0.71,0.929585787
0.71,0.687797692
0.71,0.313662429
0.71,-0.121556142
0.71,-0.533868473
0.71,-0.841830152
0.71,-0.989448147
0.71,-0.951271079
0.711,-0.729844087
0.711,-0.370979651
0.711,0.061693782
0.711,0.476551251
0.711,0.80741917
0.711,0.980488544
0.711,0.967762854
0.711,0.771787241
0.711,0.428193632
0.711,0.00570075
0.712,-0.421882408
0.712,-0.765476016
0.712,-0.963996768
0.712,-0.979267595
0.712,-0.80874336
0.712,-0.482965716
0.712,-0.068108248
0.712,0.364565186
0.712,0.725974759
0.712,0.947401752
0.713,0.990669095
0.713,0.845596238
0.713,0.540179697
0.713,0.132957642
0.713,-0.302260929
0.713,-0.67894133
0.713,-0.925819701
0.713,-0.994538422
0.713,-0.874916944
0.713,-0.589861505
0.714,-0.190274864
0.714,0.244943707
0.714,0.634349797
0.714,0.901589271
0.714,0.998304509
0.714,0.906679546
0.714,0.639440073
0.714,0.252579121
0.714,-0.18263945
0.714,-0.582226092
0.715,-0.872371806
0.715,-0.994538422
0.715,-0.928364838
0.715,-0.686576743
0.715,-0.314986618
0.715,0.122777091
0.715,0.529999146
0.715,0.840505962
0.715,0.988123957
0.715,0.952492027
0.716,0.731065035
0.716,0.369655461
0.716,-0.057927696
0.716,-0.475330302
0.716,-0.803653084
0.716,-0.979267595
0.716,-0.966541906
0.716,-0.770566292
0.716,-0.429517821
0.716,-0.004479801
0.717,0.420558218
0.717,0.766696965
0.717,0.967762854
0.717,0.980488544
0.717,0.812509446
0.717,0.484186664
0.717,0.069329196
0.717,-0.363344237
0.717,-0.724753811
0.717,-0.946180803
0.718,-0.989448147
0.718,-0.84437529
0.718,-0.538958748
0.718,-0.129191556
0.718,0.306027015
0.718,0.680162278
0.718,0.927040649
0.718,0.995759371
0.718,0.87868303
0.718,0.591082454
0.719,0.19404095
0.719,-0.243722759
0.719,-0.630583711
0.719,-0.900368322
0.719,-0.99708356
0.719,-0.905458598
0.719,-0.640764262
0.719,-0.251358172
0.719,0.181315261
0.719,0.58344704
0.72,0.873592754
0.72,0.995759371
0.72,0.929585787
0.72,0.687797692
0.72,0.316207567
0.72,-0.119011004
0.72,-0.528778197
0.72,-0.839285014
0.72,-0.989448147
0.72,-0.951271079
0.721,-0.732389224
0.721,-0.373524789
0.721,0.056603507
0.721,0.476551251
0.721,0.804874033
0.721,0.980488544
0.721,0.967762854
0.721,0.774332378
0.721,0.43073877
0.721,0.00570075
0.722,-0.41933727
0.722,-0.762930879
0.722,-0.963996768
0.722,-0.979267595
0.722,-0.811288498
0.722,-0.485510854
0.722,-0.068108248
0.722,0.364565186
0.722,0.725974759
0.722,0.947401752
0.723,0.990669095
0.723,0.848141376
0.723,0.540179697
0.723,0.132957642
0.723,-0.302260929
0.723,-0.676396192
0.723,-0.925819701
0.723,-0.994538422
0.723,-0.877462082
0.723,-0.589861505
0.724,-0.192820002
0.724,0.242398569
0.724,0.631804659
0.724,0.901589271
0.724,0.998304509
0.724,0.906679546
0.724,0.644530348
0.724,0.255124258
0.724,-0.180094313
0.724,-0.579680954
0.725,-0.869826668
0.725,-0.994538422
0.725,-0.930909976
0.725,-0.689121881
0.725,-0.314986618
0.725,0.120231953
0.725,0.529999146
0.725,0.840505962
0.725,0.988123957
0.725,0.952492027
0.726,0.733610173
0.726,0.372200599
0.726,-0.055382558
0.726,-0.475330302
0.726,-0.803653084
0.726,-0.976722457
0.726,-0.966541906
0.726,-0.77311143
0.726,-0.432062959
0.726,-0.004479801
0.727,0.41801308
0.727,0.764151827
0.727,0.967762854
0.727,0.980488544
0.727,0.812509446
0.727,0.486731802
0.727,0.069329196
0.727,-0.360799099
0.727,-0.719663535
0.727,-0.946180803
0.728,-0.989448147
0.728,-0.846920427
0.728,-0.538958748
0.728,-0.129191556
0.728,0.30093674
0.728,0.67761714
0.728,0.927040649
0.728,0.998304509
0.728,0.87868303
0.728,0.593627592
0.729,0.196586088
0.729,-0.241177621
0.729,-0.630583711
0.729,-0.897823184
0.729,-0.99708356
0.729,-0.905458598
0.729,-0.640764262
0.729,-0.25390331
0.729,0.181315261
0.729,0.580901902
0.73,0.871047616
0.73,0.995759371
0.73,0.929585787
0.73,0.687797692
0.73,0.316207567
0.73,-0.116465867
0.73,-0.526233059
0.73,-0.836739876
0.73,-0.986903009
0.73,-0.951271079
0.731,-0.732389224
0.731,-0.373524789
0.731,0.056603507
0.731,0.474006113
0.731,0.802328895
0.731,0.980488544
0.731,0.970307992
0.731,0.776877516
0.731,0.433283907
0.731,0.008245888
0.732,-0.416792132
0.732,-0.762930879
0.732,-0.963996768
0.732,-0.979267595
0.732,-0.811288498
0.732,-0.488055992
0.732,-0.070653385
0.732,0.35947491
0.732,0.723429622
0.732,0.947401752
0.733,0.990669095
0.733,0.848141376
0.733,0.542724835
0.733,0.13550278
0.733,-0.302260929
0.733,-0.676396192
0.733,-0.923274563
0.733,-0.994538422
0.733,-0.877462082
0.733,-0.592406643
0.734,-0.192820002
0.734,0.239853431
0.734,0.631804659
0.734,0.899044133
0.734,0.995759371
0.734,0.909224684
0.734,0.641985211
0.734,0.255124258
0.734,-0.180094313
0.734,-0.577135816
0.735,-0.869826668
0.735,-0.994538422
0.735,-0.930909976
0.735,-0.689121881
0.735,-0.314986618
0.735,0.117686815
0.735,0.529999146
0.735,0.837960824
0.735,0.988123957
0.735,0.952492027
0.736,0.733610173
0.736,0.374745737
0.736,-0.05283742
0.736,-0.470240027
0.736,-0.801107946
0.736,-0.976722457
0.736,-0.969087044
0.736,-0.77311143
0.736,-0.432062959
0.736,-0.007024939
0.737,0.41801308
0.737,0.764151827
0.737,0.965217717
0.737,0.980488544
0.737,0.812509446
0.737,0.48927694
0.737,0.074419472
0.737,-0.355708824
0.737,-0.719663535
0.737,-0.946180803
0.738,-0.991993284
0.738,-0.846920427
0.738,-0.541503886
0.738,-0.131736694
0.738,0.30093674
0.738,0.67761714
0.738,0.924495511
0.738,0.998304509
0.738,0.87868303
0.738,0.593627592
0.739,0.196586088
0.739,-0.238632483
0.739,-0.628038573
0.739,-0.897823184
0.739,-0.99708356
0.739,-0.905458598
0.739,-0.6433094
0.739,-0.256448448
0.739,0.178770123
0.739,0.580901902
0.74,0.871047616
0.74,0.995759371
0.74,0.929585787
0.74,0.69034283
0.74,0.318752705
0.74,-0.116465867
0.74,-0.526233059
0.74,-0.836739876
0.74,-0.986903009
0.74,-0.953816217
0.741,-0.734934362
0.741,-0.376069926
0.741,0.054058369
0.741,0.474006113
0.741,0.804874033
0.741,0.980488544
0.741,0.970307992
0.741,0.776877516
0.741,0.433283907
0.741,0.010791026
0.742,-0.414246994
0.742,-0.762930879
0.742,-0.963996768
0.742,-0.981812733
0.742,-0.811288498
0.742,-0.488055992
0.742,-0.073198523
0.742,0.356929772
0.742,0.723429622
0.742,0.947401752
0.743,0.993214233
0.743,0.848141376
0.743,0.542724835
0.743,0.13550278
0.743,-0.297170653
0.743,-0.673851054
0.743,-0.923274563
0.743,-0.994538422
0.743,-0.880007219
0.743,-0.594951781
0.744,-0.19536514
0.744,0.237308294
0.744,0.629259521
0.744,0.899044133
0.744,0.998304509
0.744,0.909224684
0.744,0.644530348
0.744,0.257669396
0.744,-0.175004037
0.744,-0.577135816
0.745,-0.86728153
0.745,-0.994538422
0.745,-0.933455114
0.745,-0.691667019
0.745,-0.320076894
0.745,0.117686815
0.745,0.529999146
0.745,0.837960824
0.745,0.988123957
0.745,0.955037165
0.746,0.736155311
0.746,0.379836013
0.746,-0.050292283
0.746,-0.467694889
0.746,-0.801107946
0.746,-0.976722457
0.746,-0.969087044
0.746,-0.775656568
0.746,-0.432062959
0.746,-0.009570077
0.747,0.415467943
0.747,0.764151827
0.747,0.965217717
0.747,0.983033682
0.747,0.815054584
0.747,0.491822078
0.747,0.074419472
0.747,-0.355708824
0.747,-0.719663535
0.747,-0.943635665
0.748,-0.991993284
0.748,-0.846920427
0.748,-0.541503886
0.748,-0.136826969
0.748,0.298391602
0.748,0.675072003
0.748,0.924495511
0.748,0.998304509
0.748,0.881228168
0.748,0.596172729
0.749,0.199131226
0.749,-0.236087345
0.749,-0.628038573
0.749,-0.897823184
0.749,-0.99708356
0.749,-0.908003736
0.749,-0.6433094
0.749,-0.258993586
0.749,0.176224985
0.749,0.575811627
0.75,0.868502479
0.75,0.995759371
0.75,0.932130925
0.75,0.69034283
0.75,0.318752705
0.75,-0.113920729
0.75,-0.523687921
0.75,-0.836739876
0.75,-0.989448147
0.75,-0.951271079
0.751,-0.734934362
0.751,-0.376069926
0.751,0.051513231
0.751,0.471460975
0.751,0.799783757
0.751,0.980488544
0.751,0.970307992
0.751,0.776877516
0.751,0.438374183
0.751,0.013336163
0.752,-0.414246994
0.752,-0.760385741
0.752,-0.963996768
0.752,-0.981812733
0.752,-0.813833635
0.752,-0.490601129
0.752,-0.075743661
0.752,0.356929772
0.752,0.720884484
0.752,0.947401752
0.753,0.990669095
0.753,0.850686514
0.753,0.54781511
0.753,0.138047918
0.753,-0.297170653
0.753,-0.671305916
0.753,-0.923274563
0.753,-0.994538422
0.753,-0.880007219
0.753,-0.597496919
0.754,-0.197910278
0.754,0.237308294
0.754,0.626714384
0.754,0.899044133
0.754,0.998304509
0.754,0.909224684
0.754,0.647075486
0.754,0.262759672
0.754,-0.172458899
0.754,-0.577135816
0.755,-0.869826668
0.755,-0.994538422
0.755,-0.930909976
0.755,-0.691667019
0.755,-0.320076894
0.755,0.112596539
0.755,0.52490887
0.755,0.835415687
0.755,0.988123957
0.755,0.955037165
0.756,0.738700449
0.756,0.379836013
0.756,-0.047747145
0.756,-0.467694889
0.756,-0.798562808
0.756,-0.976722457
0.756,-0.969087044
0.756,-0.778201706
0.756,-0.437153235
0.756,-0.012115215
0.757,0.415467943
0.757,0.761606689
0.757,0.962672579
0.757,0.983033682
0.757,0.815054584
0.757,0.491822078
0.757,0.079509747
0.757,-0.355708824
0.757,-0.717118397
0.757,-0.943635665
0.758,-0.991993284
0.758,-0.849465565
0.758,-0.546594162
0.758,-0.136826969
0.758,0.295846464
0.758,0.675072003
0.758,0.924495511
0.758,0.998304509
0.758,0.883773306
0.758,0.598717867
0.759,0.204221502
0.759,-0.236087345
0.759,-0.625493435
0.759,-0.897823184
0.759,-0.99708356
0.759,-0.908003736
0.759,-0.645854538
0.759,-0.261538724
0.759,0.173679848
0.759,0.578356765
0.76,0.868502479
0.76,0.995759371
0.76,0.934676062
0.76,0.692887967
0.76,0.32384298
0.76,-0.111375591
0.76,-0.523687921
0.76,-0.834194738
0.76,-0.986903009
0.76,-0.951271079
0.761,-0.7374795
0.761,-0.378615064
0.761,0.048968093
0.761,0.468915837
0.761,0.799783757
0.761,0.980488544
0.761,0.970307992
0.761,0.779422654
0.761,0.440919321
0.761,0.015881301
0.762,-0.411701856
0.762,-0.760385741
0.762,-0.963996768
0.762,-0.981812733
0.762,-0.816378773
0.762,-0.490601129
0.762,-0.075743661
0.762,0.356929772
0.762,0.718339346
0.762,0.947401752
0.763,0.990669095
0.763,0.850686514
0.763,0.54781511
0.763,0.140593056
0.763,-0.294625516
0.763,-0.671305916
0.763,-0.923274563
0.763,-0.994538422
0.763,-0.882552357
0.763,-0.597496919
0.764,-0.200455415
0.764,0.237308294
0.764,0.626714384
0.764,0.899044133
0.764,0.998304509
0.764,0.909224684
0.764,0.649620624
0.764,0.26530481
0.764,-0.172458899
0.764,-0.57204554
0.765,-0.86728153
0.765,-0.994538422
0.765,-0.933455114
0.765,-0.691667019
0.765,-0.322622032
0.765,0.112596539
0.765,0.522363732
0.765,0.835415687
0.765,0.988123957
0.765,0.955037165
0.766,0.738700449
0.766,0.384926288
0.766,-0.047747145
0.766,-0.467694889
0.766,-0.798562808
0.766,-0.976722457
0.766,-0.969087044
0.766,-0.778201706
0.766,-0.437153235
0.766,-0.014660353
0.767,0.410377667
0.767,0.759061551
0.767,0.962672579
0.767,0.983033682
0.767,0.817599722
0.767,0.494367216
0.767,0.079509747
0.767,-0.353163686
0.767,-0.71457326
0.767,-0.943635665
0.768,-0.991993284
0.768,-0.852010703
0.768,-0.546594162
0.768,-0.139372107
0.768,0.295846464
0.768,0.672526865
0.768,0.921950373
0.768,0.998304509
0.768,0.881228168
0.768,0.598717867
0.769,0.201676364
0.769,-0.230997069
0.769,-0.622948297
0.769,-0.895278046
0.769,-0.99708356
0.769,-0.908003736
0.769,-0.648399676
0.769,-0.261538724
0.769,0.173679848
0.769,0.575811627
0.77,0.868502479
0.77,0.995759371
0.77,0.934676062
0.77,0.695433105
0.77,0.32384298
0.77,-0.108830453
0.77,-0.521142784
0.77,-0.8316496
0.77,-0.986903009
0.77,-0.953816217
0.771,-0.7374795
0.771,-0.381160202
0.771,0.048968093
0.771,0.466370699
0.771,0.797238619
0.771,0.977943406
0.771,0.97285313
0.771,0.779422654
0.771,0.440919321
0.771,0.018426439
0.772,-0.409156718
0.772,-0.757840603
0.772,-0.96145163
0.772,-0.981812733
0.772,-0.816378773
0.772,-0.493146267
0.772,-0.078288799
0.772,0.354384634
0.772,0.715794208
0.772,0.944856614
0.773,0.993214233
0.773,0.850686514
0.773,0.550360248
0.773,0.143138193
0.773,-0.292080378
0.773,-0.668760778
0.773,-0.920729425
0.773,-0.994538422
0.773,-0.882552357
0.773,-0.600042057
0.774,-0.203000553
0.774,0.234763156
0.774,0.621624108
0.774,0.896498995
0.774,0.998304509
0.774,0.909224684
0.774,0.649620624
0.774,0.26530481
0.774,-0.169913761
0.774,-0.574590678
0.775,-0.864736392
0.775,-0.994538422
0.775,-0.933455114
0.775,-0.694212157
0.775,-0.322622032
0.775,0.110051401
0.775,0.519818594
0.775,0.835415687
0.775,0.988123957
0.775,0.955037165
0.776,0.738700449
0.776,0.382381151
0.776,-0.045202007
0.776,-0.465149751
0.776,-0.796017671
0.776,-0.976722457
0.776,-0.971632182
0.776,-0.778201706
0.776,-0.439698373
0.776,-0.017205491
0.777,0.410377667
0.777,0.759061551
0.777,0.962672579
0.777,0.983033682
0.777,0.817599722
0.777,0.496912354
0.777,0.082054885
0.777,-0.34807341
0.777,-0.71457326
0.777,-0.943635665
0.778,-0.989448147
0.778,-0.849465565
0.778,-0.5491393
0.778,-0.141917245
0.778,0.293301326
0.778,0.669981727
0.778,0.921950373
0.778,0.998304509
0.778,0.883773306
0.778,0.601263005
0.779,0.204221502
0.779,-0.230997069
0.779,-0.622948297
0.779,-0.895278046
0.779,-0.99708356
0.779,-0.910548873
0.779,-0.648399676
0.779,-0.266628999
0.779,0.17113471
0.779,0.573266489
0.78,0.868502479
0.78,0.995759371
0.78,0.934676062
0.78,0.697978243
0.78,0.326388118
0.78,-0.106285315
0.78,-0.518597646
0.78,-0.8316496
0.78,-0.986903009
0.78,-0.953816217
0.781,-0.740024638
0.781,-0.38370534
0.781,0.046422955
0.781,0.466370699
0.781,0.797238619
0.781,0.977943406
0.781,0.97285313
0.781,0.779422654
0.781,0.440919321
0.781,0.018426439
0.782,-0.406611581
0.782,-0.755295465
0.782,-0.96145163
0.782,-0.984357871
0.782,-0.816378773
0.782,-0.495691405
0.782,-0.080833937
0.782,0.351839497
0.782,0.715794208
0.782,0.942311476
0.783,0.990669095
0.783,0.853231652
0.783,0.552905386
0.783,0.145683331
0.783,-0.292080378
0.783,-0.671305916
0.783,-0.918184287
0.783,-0.99708356
0.783,-0.882552357
0.783,-0.600042057
0.784,-0.205545691
0.784,0.232218018
0.784,0.621624108
0.784,0.896498995
0.784,0.998304509
0.784,0.911769822
0.784,0.649620624
0.784,0.26530481
0.784,-0.167368623
0.784,-0.57204554
0.785,-0.864736392
0.785,-0.994538422
0.785,-0.933455114
0.785,-0.696757295
0.785,-0.32516717
0.785,0.107506264
0.785,0.519818594
0.785,0.832870549
0.785,0.988123957
0.785,0.957582303
0.786,0.741245586
0.786,0.387471426
0.786,-0.045202007
0.786,-0.465149751
0.786,-0.796017671
0.786,-0.976722457
0.786,-0.971632182
0.786,-0.780746843
0.786,-0.439698373
0.786,-0.017205491
0.787,0.407832529
0.787,0.756516414
0.787,0.962672579
0.787,0.983033682
0.787,0.817599722
0.787,0.499457491
0.787,0.082054885
0.787,-0.34807341
0.787,-0.71457326
0.787,-0.943635665
0.788,-0.989448147
0.788,-0.852010703
0.788,-0.5491393
0.788,-0.144462383
0.788,0.293301326
0.788,0.669981727
0.788,0.921950373
0.788,0.998304509
0.788,0.883773306
0.788,0.603808143
0.789,0.206766639
0.789,-0.228451932
0.789,-0.620403159
0.789,-0.895278046
0.789,-0.99708356
0.789,-0.910548873
0.789,-0.650944814
0.789,-0.266628999
0.789,0.168589572
0.789,0.570721351
0.79,0.865957341
0.79,0.995759371
0.79,0.9372212
0.79,0.697978243
0.79,0.328933256
0.79,-0.103740177
0.79,-0.518597646
0.79,-0.8316496
0.79,-0.984357871
0.79,-0.953816217
0.791,-0.740024638
0.791,-0.386250478
0.791,0.043877818
0.791,0.463825562
0.791,0.797238619
0.791,0.977943406
0.791,0.97285313
0.791,0.781967792
0.791,0.440919321
0.791,0.020971577
0.792,-0.406611581
0.792,-0.752750327
0.792,-0.96145163
0.792,-0.984357871
0.792,-0.816378773
0.792,-0.498236543
0.792,-0.083379075
0.792,0.349294359
0.792,0.715794208
0.792,0.944856614
0.793,0.990669095
0.793,0.855776789
0.793,0.552905386
0.793,0.148228469
0.793,-0.28953524
0.793,-0.666215641
0.793,-0.920729425
0.793,-0.994538422
0.793,-0.882552357
0.793,-0.600042057
0.794,-0.205545691
0.794,0.22967288
0.794,0.621624108
0.794,0.896498995
0.794,0.998304509
0.794,0.911769822
0.794,0.652165762
0.794,0.267849948
0.794,-0.164823486
0.794,-0.569500403
0.795,-0.862191254
0.795,-0.994538422
0.795,-0.936000252
0.795,-0.699302433
0.795,-0.32516717
0.795,0.107506264
0.795,0.517273456
0.795,0.832870549
0.795,0.988123957
0.795,0.957582303
0.796,0.743790724
0.796,0.387471426
0.796,-0.042656869
0.796,-0.462604613
0.796,-0.796017671
0.796,-0.97417732
0.796,-0.971632182
0.796,-0.783291981
0.796,-0.44224351
0.796,-0.022295766
0.797,0.407832529
0.797,0.753971276
0.797,0.962672579
0.797,0.983033682
0.797,0.82014486
0.797,0.499457491
0.797,0.084600023
0.797,-0.345528272
0.797,-0.712028122
0.797,-0.941090528
0.798,-0.991993284
0.798,-0.852010703
0.798,-0.551684438
0.798,-0.147007521
0.798,0.28821105
0.798,0.667436589
0.798,0.921950373
0.798,0.998304509
0.798,0.886318443
0.798,0.603808143
0.799,0.209311777
0.799,-0.225906794
0.799,-0.617858022
0.799,-0.892732909
0.799,-0.994538422
0.799,-0.913094011
0.799,-0.650944814
0.799,-0.266628999
0.799,0.168589572
0.799,0.570721351
0.8,0.865957341
0.8,0.995759371
0.8,0.9372212
0.8,0.700523381
0.8,0.328933256
0.8,-0.101195039
0.8,-0.518597646
0.8,-0.8316496
0.8,-0.986903009
0.8,-0.956361355
0.801,-0.740024638
0.801,-0.386250478
0.801,0.04133268
0.801,0.461280424
0.801,0.794693481
0.801,0.975398268
0.801,0.97285313
0.801,0.78451293
0.801,0.446009597
0.801,0.023516715
0.802,-0.406611581
0.802,-0.752750327
0.802,-0.96145163
0.802,-0.984357871
0.802,-0.818923911
0.802,-0.498236543
0.802,-0.083379075
0.802,0.346749221
0.802,0.715794208
0.802,0.944856614
0.803,0.993214233
0.803,0.855776789
0.803,0.552905386
0.803,0.148228469
0.803,-0.286990102
0.803,-0.666215641
0.803,-0.918184287
0.803,-0.99708356
0.803,-0.885097495
0.803,-0.602587194
0.804,-0.205545691
0.804,0.227127742
0.804,0.621624108
0.804,0.893953857
0.804,0.998304509
0.804,0.91431496
0.804,0.6547109
0.804,0.272940223
0.804,-0.162278348
0.804,-0.566955265
0.805,-0.864736392
0.805,-0.994538422
0.805,-0.936000252
0.805,-0.699302433
0.805,-0.327712307
0.805,0.102415988
0.805,0.514728318
0.805,0.830325411
0.805,0.988123957
0.805,0.957582303
0.806,0.743790724
0.806,0.387471426
0.806,-0.037566593
0.806,-0.460059475
0.806,-0.793472533
0.806,-0.97417732
0.806,-0.971632182
0.806,-0.783291981
0.806,-0.444788648
0.806,-0.022295766
0.807,0.405287391
0.807,0.753971276
0.807,0.962672579
0.807,0.983033682
0.807,0.82014486
0.807,0.499457491
0.807,0.087145161
0.807,-0.345528272
0.807,-0.712028122
0.807,-0.941090528
0.808,-0.991993284
0.808,-0.854555841
0.808,-0.554229575
0.808,-0.149552658
0.808,0.28821105
0.808,0.664891451
0.808,0.919405235
0.808,0.998304509
0.808,0.888863581
0.808,0.606353281
0.809,0.211856915
0.809,-0.225906794
0.809,-0.615312884
0.809,-0.892732909
0.809,-0.99708356
0.809,-0.913094011
0.809,-0.653489951
0.809,-0.271719275
0.809,0.166044434
0.809,0.568176213
0.81,0.865957341
0.81,0.993214233
0.81,0.9372212
0.81,0.700523381
0.81,0.331478394
0.81,-0.101195039
0.81,-0.51350737
0.81,-0.829104462
0.81,-0.986903009
0.81,-0.956361355
0.811,-0.742569776
0.811,-0.388795616
0.811,0.038787542
0.811,0.458735286
0.811,0.794693481
0.811,0.977943406
0.811,0.97285313
0.811,0.78451293
0.811,0.446009597
0.811,0.023516715
0.812,-0.401521305
0.812,-0.752750327
0.812,-0.958906492
0.812,-0.984357871
0.812,-0.821469049
0.812,-0.500781681
0.812,-0.085924212
0.812,0.344204083
0.812,0.710703932
0.812,0.942311476
0.813,0.995759371
0.813,0.855776789
0.813,0.555450524
0.813,0.148228469
0.813,-0.284444964
0.813,-0.666215641
0.813,-0.918184287
0.813,-0.994538422
0.813,-0.885097495
0.813,-0.605132332
0.814,-0.210635967
0.814,0.227127742
0.814,0.616533832
0.814,0.893953857
0.814,0.998304509
0.814,0.91431496
0.814,0.6547109
0.814,0.272940223
0.814,-0.162278348
0.814,-0.564410127
0.815,-0.862191254
0.815,-0.991993284
0.815,-0.936000252
0.815,-0.70184757
0.815,-0.330257445
0.815,0.09987085
0.815,0.514728318
0.815,0.830325411
0.815,0.988123957
0.815,0.957582303
0.816,0.746335862
0.816,0.390016564
0.816,-0.037566593
0.816,-0.457514337
0.816,-0.790927395
0.816,-0.97417732
0.816,-0.971632182
0.816,-0.783291981
0.816,-0.447333786
0.816,-0.024840904
0.817,0.402742253
0.817,0.753971276
0.817,0.960127441
0.817,0.985578819
0.817,0.822689997
0.817,0.499457491
0.817,0.089690299
0.817,-0.342983135
0.817,-0.709482984
0.817,-0.93854539
0.818,-0.991993284
0.818,-0.854555841
0.818,-0.554229575
0.818,-0.149552658
0.818,0.283120775
0.818,0.664891451
0.818,0.919405235
0.818,0.998304509
0.818,0.886318443
0.818,0.608898419
0.819,0.211856915
0.819,-0.223361656
0.819,-0.612767746
0.819,-0.890187771
0.819,-0.994538422
0.819,-0.913094011
0.819,-0.653489951
0.819,-0.271719275
0.819,0.163499296
0.819,0.568176213
0.82,0.860867065
0.82,0.995759371
0.82,0.9372212
0.82,0.703068519
0.82,0.334023532
0.82,-0.101195039
0.82,-0.510962232
0.82,-0.826559325
0.82,-0.986903009
0.82,-0.956361355
0.821,-0.745114914
0.821,-0.391340754
0.821,0.036242404
0.821,0.458735286
0.821,0.794693481
0.821,0.975398268
0.821,0.97285313
0.821,0.787058068
0.821,0.448554735
0.821,0.031152128
0.822,-0.398976167
0.822,-0.750205189
0.822,-0.958906492
0.822,-0.984357871
0.822,-0.821469049
0.822,-0.503326819
0.822,-0.08846935
0.822,0.344204083
0.822,0.710703932
0.822,0.942311476
0.823,0.993214233
0.823,0.858321927
0.823,0.557995662
0.823,0.150773607
0.823,-0.284444964
0.823,-0.663670503
0.823,-0.915639149
0.823,-0.994538422
0.823,-0.885097495
0.823,-0.60767747
0.824,-0.213181105
0.824,0.224582604
0.824,0.616533832
0.824,0.891408719
0.824,0.998304509
0.824,0.91431496
0.824,0.657256038
0.824,0.275485361
0.824,-0.15973321
0.824,-0.564410127
0.825,-0.862191254
0.825,-0.994538422
0.825,-0.936000252
0.825,-0.699302433
0.825,-0.332802583
0.825,0.09987085
0.825,0.514728318
0.825,0.827780273
0.825,0.988123957
0.825,0.957582303
0.826,0.746335862
0.826,0.392561702
0.826,-0.035021456
0.826,-0.457514337
0.826,-0.790927395
0.826,-0.97417732
0.826,-0.97417732
0.826,-0.785837119
0.826,-0.447333786
0.826,-0.027386042
0.827,0.400197116
0.827,0.753971276
0.827,0.960127441
0.827,0.985578819
0.827,0.825235135
0.827,0.504547767
0.827,0.089690299
0.827,-0.342983135
0.827,-0.709482984
0.827,-0.941090528
0.828,-0.991993284
0.828,-0.857100979
0.828,-0.556774713
0.828,-0.152097796
0.828,0.283120775
0.828,0.664891451
0.828,0.919405235
0.828,0.998304509
0.828,0.888863581
0.828,0.608898419
0.829,0.214402053
0.829,-0.223361656
0.829,-0.615312884
0.829,-0.890187771
0.829,-0.99708356
0.829,-0.915639149
0.829,-0.658580227
0.829,-0.274264413
0.829,0.163499296
0.829,0.563085937
0.83,0.860867065
0.83,0.995759371
0.83,0.939766338
0.83,0.703068519
0.83,0.336568669
0.83,-0.096104764
0.83,-0.508417094
0.83,-0.824014187
0.83,-0.984357871
0.83,-0.956361355
0.831,-0.745114914
0.831,-0.391340754
0.831,0.033697266
0.831,0.458735286
0.831,0.792148343
0.831,0.977943406
0.831,0.975398268
0.831,0.787058068
0.831,0.451099872
0.831,0.031152128
0.832,-0.398976167
0.832,-0.750205189
0.832,-0.958906492
0.832,-0.984357871
0.832,-0.824014187
0.832,-0.505871956
0.832,-0.091014488
0.832,0.341658945
0.832,0.710703932
0.832,0.939766338
0.833,0.993214233
0.833,0.858321927
0.833,0.5605408
0.833,0.155863883
0.833,-0.281899826
0.833,-0.661125365
0.833,-0.915639149
0.833,-0.99708356
0.833,-0.887642633
0.833,-0.60767747
0.834,-0.215726242
0.834,0.222037467
0.834,0.613988694
0.834,0.891408719
0.834,0.995759371
0.834,0.91431496
0.834,0.657256038
0.834,0.278030499
0.834,-0.157188072
0.834,-0.564410127
0.835,-0.859646117
0.835,-0.994538422
0.835,-0.936000252
0.835,-0.70184757
0.835,-0.335347721
0.835,0.094780574
0.835,0.509638043
0.835,0.827780273
0.835,0.988123957
0.835,0.960127441
0.836,0.748881
0.836,0.39510684
0.836,-0.032476318
0.836,-0.4549692
0.836,-0.790927395
0.836,-0.97417732
0.836,-0.97417732
0.836,-0.788382257
0.836,-0.449878924
0.836,-0.027386042
0.837,0.400197116
0.837,0.751426138
0.837,0.960127441
0.837,0.985578819
0.837,0.825235135
0.837,0.507092905
0.837,0.092235437
0.837,-0.337892859
0.837,-0.706937846
0.837,-0.93854539
0.838,-0.991993284
0.838,-0.857100979
0.838,-0.559319851
0.838,-0.152097796
0.838,0.280575637
0.838,0.662346313
0.838,0.916860098
0.838,0.998304509
0.838,0.888863581
0.838,0.608898419
0.839,0.216947191
0.839,-0.220816518
0.839,-0.612767746
0.839,-0.890187771
0.839,-0.994538422
0.839,-0.915639149
0.839,-0.658580227
